,abbrev_symbol,board_type,de_listed_date,exchange,industry_code,industry_name,listed_date,order_book_id,round_lot,sector_code,sector_code_name,special_type,status,symbol,type
591,STDBG,MainBoard,2010-02-26,XSHG,G54,道路运输业,1999-08-10,600003.XSHG,100.0,Industrials,工业,Other,Delisted,ST东北高,CS
592,BBGF,UNKNOWN,0000-00-00,XSHE,C35,专用设备制造业,2011-08-30,002613.XSHE,100.0,Industrials,工业,Normal,Active,北玻股份,CS
593,ZYKJ,GEM,0000-00-00,XSHE,C40,仪器仪表制造业,2014-12-31,300410.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,正业科技,CS
594,NCP,MainBoard,0000-00-00,XSHE,L72,商务服务业,1997-01-10,000061.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,农产品,CS
595,HGTX,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-08-31,002465.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,海格通信,CS
596,YNTY,MainBoard,0000-00-00,XSHE,C32,有色金属冶炼和压延加工业,1998-06-02,000878.XSHE,100.0,Materials,原材料,Normal,Active,云南铜业,CS
597,*STZF,MainBoard,0000-00-00,XSHE,C29,橡胶和塑料制品业,1996-12-03,000659.XSHE,100.0,Materials,原材料,StarST,Active,*ST中富,CS
598,ZJXT,MainBoard,0000-00-00,XSHG,C36,汽车制造业,2016-12-30,603239.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,浙江仙通,CS
599,KDGF,MainBoard,0000-00-00,XSHG,I64,互联网和相关服务,2004-04-26,600986.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,科达股份,CS
600,ZZGF,UNKNOWN,0000-00-00,XSHE,C38,电气机械及器材制造业,2010-01-28,002346.XSHE,100.0,Industrials,工业,Normal,Active,柘中股份,CS
601,NFHG,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1997-04-28,000737.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,南风化工,CS
602,JCHL,UNKNOWN,0000-00-00,XSHE,I64,互联网和相关服务,2010-12-31,002530.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,金财互联,CS
603,*STLY,MainBoard,2007-12-13,XSHG,C25,石油加工、炼焦及核燃料加工业,1997-05-23,600065.XSHG,100.0,Materials,原材料,Other,Delisted,*ST联谊,CS
604,YSXA,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1994-04-08,000565.XSHE,100.0,Materials,原材料,Normal,Active,渝三峡A,CS
605,YXGF,GEM,0000-00-00,XSHE,C29,橡胶和塑料制品业,2012-03-29,300305.XSHE,100.0,Materials,原材料,Normal,Active,裕兴股份,CS
606,WZXC,UNKNOWN,0000-00-00,XSHE,C29,橡胶和塑料制品业,2014-12-03,002735.XSHE,100.0,Materials,原材料,Normal,Active,王子新材,CS
607,CQPJ,MainBoard,0000-00-00,XSHG,C15,酒、饮料和精制茶制造业,1997-10-30,600132.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,重庆啤酒,CS
608,GKSH,UNKNOWN,0000-00-00,XSHE,C25,石油加工、炼焦及核燃料加工业,2016-01-06,002778.XSHE,100.0,Energy,能源,Normal,Active,高科石化,CS
609,XSPC,MainBoard,0000-00-00,XSHG,L72,商务服务业,2002-05-09,600415.XSHG,100.0,Industrials,工业,Normal,Active,小商品城,CS
610,HAZQ,MainBoard,0000-00-00,XSHG,J67,资本市场服务,2016-12-06,600909.XSHG,100.0,Financials,金融,Normal,Active,华安证券,CS
611,DFL,GEM,0000-00-00,XSHE,C35,专用设备制造业,2011-02-01,300171.XSHE,100.0,HealthCare,医疗保健,Normal,Active,东富龙,CS
612,JKGF,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2017-01-19,603337.XSHG,100.0,Industrials,工业,Normal,Active,杰克股份,CS
613,SCDZ,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,2004-05-10,600990.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,四创电子,CS
614,SRYL,UNKNOWN,0000-00-00,XSHE,C35,专用设备制造业,2011-02-25,002551.XSHE,100.0,HealthCare,医疗保健,Normal,Active,尚荣医疗,CS
615,XRK,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-08-27,300111.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,向日葵,CS
616,LJHG,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,1992-11-13,600618.XSHG,100.0,Materials,原材料,Normal,Active,氯碱化工,CS
617,JHNY,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,2003-06-27,600273.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,嘉化能源,CS
618,YBSX,UNKNOWN,0000-00-00,XSHE,C35,专用设备制造业,2015-12-23,002786.XSHE,100.0,Industrials,工业,Normal,Active,银宝山新,CS
619,ATKG,MainBoard,0000-00-00,XSHG,G58,装卸搬运和运输代理业,1998-11-04,600179.XSHG,100.0,Industrials,工业,Normal,Active,安通控股,CS
620,WTKJ,UNKNOWN,0000-00-00,XSHE,I65,软件和信息技术服务业,2010-01-06,002331.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,皖通科技,CS
621,KLD,MainBoard,0000-00-00,XSHG,C17,纺织业,2017-03-13,603665.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,康隆达,CS
622,JHGF,MainBoard,0000-00-00,XSHG,C27,医药制造业,1997-06-12,600080.XSHG,100.0,HealthCare,医疗保健,Normal,Active,金花股份,CS
623,CQJG,MainBoard,0000-00-00,XSHG,E47,房屋建筑业,2017-02-21,600939.XSHG,100.0,Industrials,工业,Normal,Active,重庆建工,CS
624,S*STJM,MainBoard,2006-11-30,XSHG,C32,有色金属冶炼和压延加工业,1997-06-26,600092.XSHG,100.0,Materials,原材料,StarST,Delisted,S*ST精密,CS
625,XZYY,MainBoard,0000-00-00,XSHG,C27,医药制造业,1999-07-21,600211.XSHG,100.0,Industrials,工业,Normal,Active,西藏药业,CS
626,SLGF,MainBoard,0000-00-00,XSHG,C36,汽车制造业,2017-03-28,603178.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,圣龙股份,CS
627,HSDZ,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,2003-12-16,600570.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,恒生电子,CS
628,*STAF,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,1993-03-16,600636.XSHG,100.0,Materials,原材料,StarST,Active,*ST爱富,CS
629,ANQ,GEM,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-04-21,300067.XSHE,100.0,Materials,原材料,Normal,Active,安诺其,CS
630,HMKJ,UNKNOWN,0000-00-00,XSHE,C35,专用设备制造业,2011-06-28,002595.XSHE,100.0,Industrials,工业,Normal,Active,豪迈科技,CS
631,SXYL,MainBoard,0000-00-00,XSHG,C40,仪器仪表制造业,2011-06-15,601567.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,三星医疗,CS
632,HHMJ,GEM,0000-00-00,XSHE,C29,橡胶和塑料制品业,2016-08-30,300539.XSHE,100.0,Materials,原材料,Normal,Active,横河模具,CS
633,YXKJ,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2011-06-15,300231.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,银信科技,CS
634,QJWL,MainBoard,0000-00-00,XSHG,N78,公共设施管理业,1996-05-16,600706.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,曲江文旅,CS
635,LYZB,GEM,0000-00-00,XSHE,C35,专用设备制造业,2012-03-08,300293.XSHE,100.0,Industrials,工业,Normal,Active,蓝英装备,CS
636,HTJG,MainBoard,0000-00-00,XSHG,C34,通用设备制造业,2016-11-07,601882.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,海天精工,CS
637,ZTQL,UNKNOWN,0000-00-00,XSHE,E48,土木工程建筑业,2012-03-09,002659.XSHE,100.0,Industrials,工业,Normal,Active,中泰桥梁,CS
638,ZHGK,MainBoard,0000-00-00,XSHG,C37,铁路、船舶、航空航天和其它运输设备制造业,1994-05-20,600862.XSHG,100.0,Financials,金融,Normal,Active,中航高科,CS
639,LZZJ,UNKNOWN,0000-00-00,XSHE,C35,专用设备制造业,2011-01-11,002535.XSHE,100.0,Industrials,工业,Normal,Active,林州重机,CS
640,SHSH,MainBoard,0000-00-00,XSHG,C25,石油加工、炼焦及核燃料加工业,1993-11-08,600688.XSHG,100.0,Materials,原材料,Normal,Active,上海石化,CS
641,LYBL,MainBoard,0000-00-00,XSHG,C30,非金属矿物制品业,1995-10-31,600876.XSHG,100.0,Materials,原材料,Normal,Active,洛阳玻璃,CS
642,ZGKG,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1996-06-28,000408.XSHE,100.0,Materials,原材料,Normal,Active,藏格控股,CS
643,PLZY,GEM,0000-00-00,XSHE,C27,医药制造业,2017-03-28,300630.XSHE,100.0,HealthCare,医疗保健,Normal,Active,普利制药,CS
644,DFHY,UNKNOWN,0000-00-00,XSHE,A04,渔业,2006-11-28,002086.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,东方海洋,CS
645,SWTX,UNKNOWN,0000-00-00,XSHE,I65,软件和信息技术服务业,2010-05-18,002405.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,四维图新,CS
646,ZGSH,MainBoard,0000-00-00,XSHG,B07,石油和天然气开采业,2001-08-08,600028.XSHG,100.0,Energy,能源,Normal,Active,中国石化,CS
647,QLXC,GEM,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2015-03-24,300429.XSHE,100.0,Materials,原材料,Normal,Active,强力新材,CS
648,LGWH,MainBoard,0000-00-00,XSHG,C17,纺织业,2011-05-27,601599.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,鹿港文化,CS
649,JCGF,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2011-02-22,300182.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,捷成股份,CS
650,KDST,MainBoard,0000-00-00,XSHE,D44,电力、热力生产和供应业,1999-09-23,000939.XSHE,100.0,Energy,能源,Normal,Active,凯迪生态,CS
651,ZGTY,MainBoard,0000-00-00,XSHE,N77,生态保护和环境治理业,1994-04-08,000035.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,中国天楹,CS
652,MZGF,UNKNOWN,0000-00-00,XSHE,E50,建筑装饰和其他建筑业,2017-03-20,002856.XSHE,100.0,Industrials,工业,Normal,Active,美芝股份,CS
653,HXDF,GEM,0000-00-00,XSHE,F52,零售业,2010-05-20,300081.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,恒信东方,CS
654,YWLN,GEM,0000-00-00,XSHE,C38,电气机械及器材制造业,2009-10-30,300014.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,亿纬锂能,CS
655,RHSY,MainBoard,0000-00-00,XSHG,B09,有色金属矿采选业,2001-06-26,600311.XSHG,100.0,Materials,原材料,Normal,Active,荣华实业,CS
656,MSWH,UNKNOWN,0000-00-00,XSHE,R87,文化艺术业,2012-09-11,002699.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,美盛文化,CS
657,GDDL,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,1997-03-18,600795.XSHG,100.0,Utilities,公用事业,Normal,Active,国电电力,CS
658,AJH,UNKNOWN,0000-00-00,XSHE,C35,专用设备制造业,2011-09-09,002614.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,奥佳华,CS
659,CFJT,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2012-03-21,300301.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,长方集团,CS
660,JBFZ,MainBoard,0000-00-00,XSHE,K70,房地产业,1999-04-22,000897.XSHE,100.0,Financials,金融,Normal,Active,津滨发展,CS
661,NFHK,MainBoard,0000-00-00,XSHG,G56,航空运输业,2003-07-25,600029.XSHG,100.0,Industrials,工业,Normal,Active,南方航空,CS
662,SDHH,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1998-07-03,000822.XSHE,100.0,Materials,原材料,Normal,Active,山东海化,CS
663,TDYS,GEM,0000-00-00,XSHE,R86,广播、电视、电影和影视录音制作业,2015-02-17,300426.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,唐德影视,CS
664,XLYC,GEM,0000-00-00,XSHE,C34,通用设备制造业,2011-09-06,300260.XSHE,100.0,Industrials,工业,Normal,Active,新莱应材,CS
665,SDLQ,MainBoard,0000-00-00,XSHE,E48,土木工程建筑业,1997-06-09,000498.XSHE,100.0,Industrials,工业,Normal,Active,山东路桥,CS
666,SXXC,MainBoard,0000-00-00,XSHG,C30,非金属矿物制品业,2016-08-01,603663.XSHG,100.0,Materials,原材料,Normal,Active,三祥新材,CS
667,DFD,UNKNOWN,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-05-18,002407.XSHE,100.0,Materials,原材料,Normal,Active,多氟多,CS
668,SSGF,MainBoard,0000-00-00,XSHG,C38,电气机械及器材制造业,1996-01-30,600884.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,杉杉股份,CS
669,HND,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2011-05-27,002583.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,海能达,CS
670,YDTZ,MainBoard,0000-00-00,XSHG,S90,综合,1994-01-03,600805.XSHG,100.0,Industrials,工业,Normal,Active,悦达投资,CS
671,TTSW,MainBoard,0000-00-00,XSHG,C27,医药制造业,1998-06-16,600161.XSHG,100.0,HealthCare,医疗保健,Normal,Active,天坛生物,CS
672,ZHDQ,UNKNOWN,0000-00-00,XSHE,C38,电气机械及器材制造业,2010-03-05,002364.XSHE,100.0,Industrials,工业,Normal,Active,中恒电气,CS
673,DHGX,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,1998-02-12,600133.XSHG,100.0,Industrials,工业,Normal,Active,东湖高新,CS
674,DFGL,MainBoard,2008-03-18,XSHG,C34,通用设备制造业,1996-12-27,600786.XSHG,100.0,Industrials,工业,Other,Delisted,东方锅炉,CS
675,SXNY,MainBoard,0000-00-00,XSHE,C15,酒、饮料和精制茶制造业,1998-11-04,000860.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,顺鑫农业,CS
676,DGLJ,GEM,0000-00-00,XSHE,C35,专用设备制造业,2010-08-12,300103.XSHE,100.0,Industrials,工业,Normal,Active,达刚路机,CS
677,WHGF,UNKNOWN,0000-00-00,XSHE,E48,土木工程建筑业,2011-06-02,002586.XSHE,100.0,Industrials,工业,Normal,Active,围海股份,CS
678,JMGF,MainBoard,0000-00-00,XSHG,B09,有色金属矿采选业,2008-04-17,601958.XSHG,100.0,Materials,原材料,Normal,Active,金钼股份,CS
679,XLM,MainBoard,0000-00-00,XSHG,C21,家具制造业,2012-07-17,603008.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,喜临门,CS
680,KDXF,UNKNOWN,0000-00-00,XSHE,I65,软件和信息技术服务业,2008-05-12,002230.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,科大讯飞,CS
681,ZYD,UNKNOWN,0000-00-00,XSHE,F51,批发业,2010-07-06,002441.XSHE,100.0,Industrials,工业,Normal,Active,众业达,CS
682,BDJT,MainBoard,0000-00-00,XSHG,F52,零售业,1994-08-09,600865.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,百大集团,CS
683,SMFS,UNKNOWN,0000-00-00,XSHE,C18,纺织服装、服饰业,2011-03-11,002563.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,森马服饰,CS
684,JXN,GEM,0000-00-00,XSHE,C38,电气机械及器材制造业,2011-08-18,300252.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,金信诺,CS
685,DFMZ,MainBoard,0000-00-00,XSHG,I63,电信、广播电视和卫星传输服务,1993-03-16,600637.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,东方明珠,CS
686,SYT,UNKNOWN,0000-00-00,XSHE,C18,纺织服装、服饰业,2010-11-17,002503.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,搜于特,CS
687,QFC,MainBoard,0000-00-00,XSHG,L72,商务服务业,1997-02-28,600790.XSHG,100.0,Industrials,工业,Normal,Active,轻纺城,CS
688,GZMT,MainBoard,0000-00-00,XSHG,C15,酒、饮料和精制茶制造业,2001-08-27,600519.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,贵州茅台,CS
689,ZDGT,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,1996-11-04,600764.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,中电广通,CS
690,TZJJ,GEM,0000-00-00,XSHE,C35,专用设备制造业,2015-05-19,300461.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,田中精机,CS
691,TDY,MainBoard,0000-00-00,XSHG,K70,房地产业,1993-07-09,600665.XSHG,100.0,Financials,金融,Normal,Active,天地源,CS
692,BYGT,MainBoard,0000-00-00,XSHG,C31,黑色金属冶炼及压延加工业,2002-08-16,600581.XSHG,100.0,Materials,原材料,Normal,Active,八一钢铁,CS
693,HXGG,MainBoard,0000-00-00,XSHG,E50,建筑装饰和其他建筑业,2003-11-10,600477.XSHG,100.0,Materials,原材料,Normal,Active,杭萧钢构,CS
694,TYSY,GEM,0000-00-00,XSHE,B11,开采辅助活动,2011-01-13,300164.XSHE,100.0,Energy,能源,Normal,Active,通源石油,CS
695,TCZK,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2015-06-30,603085.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,天成自控,CS
696,RKGF,UNKNOWN,0000-00-00,XSHE,C35,专用设备制造业,2006-10-18,002073.XSHE,100.0,Industrials,工业,Normal,Active,软控股份,CS
697,XSKJ,GEM,0000-00-00,XSHE,C29,橡胶和塑料制品业,2017-01-23,300599.XSHE,100.0,Materials,原材料,Normal,Active,雄塑科技,CS
698,CLKJ,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2012-08-17,300348.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,长亮科技,CS
699,BTKJ,MainBoard,0000-00-00,XSHG,C36,汽车制造业,2014-07-18,603009.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,北特科技,CS
700,ZHSJ,MainBoard,0000-00-00,XSHG,M74,专业技术服务业,2014-12-31,603017.XSHG,100.0,Industrials,工业,Normal,Active,中衡设计,CS
701,SHZN,UNKNOWN,0000-00-00,XSHE,C35,专用设备制造业,2006-12-22,002097.XSHE,100.0,Industrials,工业,Normal,Active,山河智能,CS
702,QNHX,GEM,0000-00-00,XSHE,B11,开采辅助活动,2011-03-16,300191.XSHE,100.0,Energy,能源,Normal,Active,潜能恒信,CS
703,GMDC,MainBoard,0000-00-00,XSHG,K70,房地产业,1996-06-06,600708.XSHG,100.0,Financials,金融,Normal,Active,光明地产,CS
704,ZST,UNKNOWN,0000-00-00,XSHE,I65,软件和信息技术服务业,2015-06-29,002771.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,真视通,CS
705,ZJZY,MainBoard,0000-00-00,XSHE,F51,批发业,1997-04-10,000705.XSHE,100.0,Industrials,工业,Normal,Active,浙江震元,CS
706,ZDHB,GEM,0000-00-00,XSHE,N77,生态保护和环境治理业,2011-02-01,300172.XSHE,100.0,Industrials,工业,Normal,Active,中电环保,CS
707,JQKJ,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,2017-11-10,603083.XSHG,100.0,UNKNOWN,未知,Normal,Active,剑桥科技,CS
708,ZNJS,MainBoard,0000-00-00,XSHE,E48,土木工程建筑业,2000-03-01,000961.XSHE,100.0,Industrials,工业,Normal,Active,中南建设,CS
709,ZGSY,MainBoard,0000-00-00,XSHG,B07,石油和天然气开采业,2007-11-05,601857.XSHG,100.0,Energy,能源,Normal,Active,中国石油,CS
710,HZXC,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,2017-01-03,603186.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,华正新材,CS
711,JTY,GEM,0000-00-00,XSHE,C30,非金属矿物制品业,2017-02-08,300606.XSHE,100.0,Materials,原材料,Normal,Active,金太阳,CS
712,HTGX,UNKNOWN,0000-00-00,XSHE,C37,铁路、船舶、航空航天和其它运输设备制造业,2004-07-21,002023.XSHE,100.0,Industrials,工业,Normal,Active,海特高新,CS
713,CWCM,UNKNOWN,0000-00-00,XSHE,R86,广播、电视、电影和影视录音制作业,2010-01-26,002343.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,慈文传媒,CS
714,DFJG,UNKNOWN,0000-00-00,XSHE,C35,专用设备制造业,2011-08-30,002611.XSHE,100.0,Industrials,工业,Normal,Active,东方精工,CS
715,SHYF,MainBoard,0000-00-00,XSHG,B11,开采辅助活动,1995-04-11,600871.XSHG,100.0,Materials,原材料,Normal,Active,石化油服,CS
716,HNYD,MainBoard,0000-00-00,XSHG,C15,酒、饮料和精制茶制造业,2000-01-20,600238.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,海南椰岛,CS
717,NSD,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2007-11-13,002180.XSHE,100.0,Industrials,工业,Normal,Active,纳思达,CS
718,SHML,MainBoard,0000-00-00,XSHG,C14,食品制造业,1997-07-04,600073.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,上海梅林,CS
719,JSJD,GEM,0000-00-00,XSHE,C35,专用设备制造业,2012-05-11,300316.XSHE,100.0,Materials,原材料,Normal,Active,晶盛机电,CS
720,SHJC,MainBoard,0000-00-00,XSHG,G56,航空运输业,1998-02-18,600009.XSHG,100.0,Industrials,工业,Normal,Active,上海机场,CS
721,GHT,MainBoard,2015-07-13,XSHE,G53,铁路运输业,1996-03-20,000594.XSHE,100.0,Industrials,工业,Other,Delisted,国恒退,CS
722,TMJH,UNKNOWN,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-07-20,002453.XSHE,100.0,Materials,原材料,Normal,Active,天马精化,CS
723,SMCM,UNKNOWN,0000-00-00,XSHE,L72,商务服务业,2014-01-23,002712.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,思美传媒,CS
724,XZGF,UNKNOWN,0000-00-00,XSHE,C34,通用设备制造业,2010-09-21,002480.XSHE,100.0,Industrials,工业,Normal,Active,新筑股份,CS
725,DXLT,MainBoard,0000-00-00,XSHE,E48,土木工程建筑业,1994-08-08,000040.XSHE,100.0,Financials,金融,Normal,Active,东旭蓝天,CS
726,YYXT,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,2000-07-20,600289.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,亿阳信通,CS
727,HTGC,MainBoard,0000-00-00,XSHG,M74,专业技术服务业,2015-01-28,603698.XSHG,100.0,Industrials,工业,Normal,Active,航天工程,CS
728,WYGF,GEM,0000-00-00,XSHE,E50,建筑装饰和其他建筑业,2017-03-16,300621.XSHE,100.0,Industrials,工业,Normal,Active,维业股份,CS
729,SHWM,MainBoard,0000-00-00,XSHG,F51,批发业,1994-02-04,600822.XSHG,100.0,Industrials,工业,Normal,Active,上海物贸,CS
