listed_date,order_book_id
2016-03-14,002661.XSHE
2016-03-14,002771.XSHE
2016-03-14,300252.XSHE
2016-03-14,300465.XSHE
2016-03-14,002668.XSHE
2016-03-14,600531.XSHG
2016-03-14,300358.XSHE
2016-03-14,002452.XSHE
2016-03-14,002280.XSHE
2016-03-14,300074.XSHE
2016-03-14,603918.XSHG
2016-03-14,002615.XSHE
2016-03-14,002417.XSHE
2016-03-14,300318.XSHE
2016-03-14,002477.XSHE
2016-03-14,300166.XSHE
2016-03-14,000815.XSHE
2016-03-14,300343.XSHE
2016-03-14,002075.XSHE
2016-03-14,600136.XSHG
2016-03-14,600603.XSHG
2016-03-14,600423.XSHG
2016-03-14,002752.XSHE
2016-03-14,002279.XSHE
2016-03-14,300209.XSHE
2016-03-14,300376.XSHE
2016-03-14,002228.XSHE
2016-03-14,300239.XSHE
2016-03-14,000503.XSHE
2016-03-14,300399.XSHE
2016-03-14,300364.XSHE
2016-03-14,300065.XSHE
2016-03-14,300302.XSHE
2016-03-14,600234.XSHG
2016-03-14,002308.XSHE
2016-03-14,000785.XSHE
2016-03-14,002286.XSHE
2016-03-14,603678.XSHG
2016-03-14,000059.XSHE
2016-03-14,600536.XSHG
2016-03-14,300245.XSHE
2016-03-14,300031.XSHE
2016-03-14,600756.XSHG
2016-03-14,300216.XSHE
2016-03-14,002667.XSHE
2016-03-14,002325.XSHE
2016-03-14,300457.XSHE
2016-03-14,600071.XSHG
2016-03-14,300036.XSHE
2016-03-14,002730.XSHE
2016-03-14,002183.XSHE
2016-03-14,300479.XSHE
2016-03-14,300288.XSHE
2016-03-14,002161.XSHE
2016-03-14,300089.XSHE
2016-03-14,002103.XSHE
2016-03-14,600987.XSHG
2016-03-14,002431.XSHE
2016-03-14,600446.XSHG
2016-03-14,300121.XSHE
2016-03-14,002713.XSHE
2016-03-14,600410.XSHG
2016-03-14,300469.XSHE
2016-03-14,002329.XSHE
2016-03-14,000909.XSHE
2016-03-14,300078.XSHE
2016-03-14,600588.XSHG
2016-03-14,300448.XSHE
2016-03-14,600330.XSHG
2016-03-14,600589.XSHG
2016-03-14,600570.XSHG
2016-03-14,002582.XSHE
2016-03-14,002773.XSHE
2016-03-14,000068.XSHE
2016-03-14,300456.XSHE
2016-03-14,300096.XSHE
2016-03-14,300023.XSHE
2016-03-14,002292.XSHE
2016-03-14,000779.XSHE
2016-03-14,002253.XSHE
2016-03-14,002728.XSHE
2016-03-14,002498.XSHE
2016-03-14,300069.XSHE
2016-03-14,300379.XSHE
2016-03-14,002537.XSHE
2016-03-14,000819.XSHE
2016-03-14,600306.XSHG
2016-03-14,603377.XSHG
2016-03-14,600801.XSHG
2016-03-14,002373.XSHE
2016-03-14,300365.XSHE
2016-03-14,300101.XSHE
2016-03-14,300306.XSHE
2016-03-14,300311.XSHE
2016-03-14,002040.XSHE
2016-03-14,600232.XSHG
2016-03-14,300242.XSHE
2016-03-14,000557.XSHE
2016-03-15,000672.XSHE
2016-03-15,000912.XSHE
2016-03-15,002692.XSHE
2016-03-15,300092.XSHE
2016-03-15,002609.XSHE
2016-03-15,002679.XSHE
2016-03-15,600732.XSHG
2016-03-15,600721.XSHG
2016-03-15,000058.XSHE
2016-03-15,002733.XSHE
2016-03-15,300400.XSHE
2016-03-15,000935.XSHE
2016-03-15,600187.XSHG
2016-03-15,300067.XSHE
2016-03-16,002738.XSHE
2016-03-16,000611.XSHE
2016-03-16,600520.XSHG
2016-03-16,300228.XSHE
2016-03-16,600883.XSHG
2016-03-16,002240.XSHE
2016-03-16,300459.XSHE
2016-03-16,300222.XSHE
2016-03-16,300042.XSHE
2016-03-16,002724.XSHE
2016-03-16,000856.XSHE
2016-03-16,002524.XSHE
2016-03-16,600593.XSHG
2016-03-16,000820.XSHE
2016-03-17,300367.XSHE
2016-03-17,300252.XSHE
2016-03-17,600884.XSHG
2016-03-17,300465.XSHE
2016-03-17,002668.XSHE
2016-03-17,600531.XSHG
2016-03-17,300030.XSHE
2016-03-17,300488.XSHE
2016-03-17,002407.XSHE
2016-03-17,300073.XSHE
2016-03-17,002192.XSHE
2016-03-17,300368.XSHE
2016-03-17,300236.XSHE
2016-03-17,300348.XSHE
2016-03-17,600386.XSHG
2016-03-17,002150.XSHE
2016-03-17,600883.XSHG
2016-03-17,002464.XSHE
2016-03-17,300075.XSHE
2016-03-17,300209.XSHE
2016-03-17,300376.XSHE
2016-03-17,300380.XSHE
2016-03-17,600701.XSHG
2016-03-17,300399.XSHE
2016-03-17,002445.XSHE
2016-03-17,300395.XSHE
2016-03-17,002638.XSHE
2016-03-17,002712.XSHE
2016-03-17,300222.XSHE
2016-03-17,002657.XSHE
2016-03-17,300457.XSHE
2016-03-17,002769.XSHE
2016-03-17,002284.XSHE
2016-03-17,000839.XSHE
2016-03-17,002425.XSHE
2016-03-17,002431.XSHE
2016-03-17,600446.XSHG
2016-03-17,300085.XSHE
2016-03-17,300033.XSHE
2016-03-17,002587.XSHE
2016-03-17,300118.XSHE
2016-03-17,002713.XSHE
2016-03-17,000058.XSHE
2016-03-17,002094.XSHE
2016-03-17,002562.XSHE
2016-03-17,000909.XSHE
2016-03-17,000810.XSHE
2016-03-17,300078.XSHE
2016-03-17,300059.XSHE
2016-03-17,002502.XSHE
2016-03-17,600570.XSHG
2016-03-17,002139.XSHE
2016-03-17,002221.XSHE
2016-03-17,002590.XSHE
2016-03-17,300198.XSHE
2016-03-17,000410.XSHE
2016-03-17,300291.XSHE
2016-03-17,002460.XSHE
2016-03-17,300316.XSHE
2016-03-17,300014.XSHE
2016-03-17,002368.XSHE
2016-03-17,002292.XSHE
2016-03-17,300113.XSHE
2016-03-17,300133.XSHE
2016-03-17,600303.XSHG
2016-03-17,000707.XSHE
2016-03-17,300048.XSHE
2016-03-17,300122.XSHE
2016-03-17,000403.XSHE
2016-03-17,300161.XSHE
2016-03-17,002248.XSHE
2016-03-17,300037.XSHE
2016-03-17,300491.XSHE
2016-03-17,002091.XSHE
2016-03-17,002546.XSHE
2016-03-17,600072.XSHG
2016-03-17,300049.XSHE
2016-03-17,002132.XSHE
2016-03-17,002466.XSHE
2016-03-17,300242.XSHE
2016-03-18,002043.XSHE
2016-03-18,601058.XSHG
2016-03-18,002301.XSHE
2016-03-18,002489.XSHE
2016-03-18,000912.XSHE
2016-03-18,000678.XSHE
2016-03-18,002313.XSHE
2016-03-18,600730.XSHG
2016-03-18,300160.XSHE
2016-03-18,300251.XSHE
2016-03-18,300467.XSHE
2016-03-18,002366.XSHE
2016-03-18,300086.XSHE
2016-03-18,002668.XSHE
2016-03-18,300458.XSHE
2016-03-18,002545.XSHE
2016-03-18,300285.XSHE
2016-03-18,600075.XSHG
2016-03-18,002651.XSHE
2016-03-18,603398.XSHG
2016-03-18,000687.XSHE
2016-03-18,300061.XSHE
2016-03-18,603999.XSHG
2016-03-18,600699.XSHG
2016-03-18,300213.XSHE
2016-03-18,002192.XSHE
2016-03-18,002002.XSHE
2016-03-18,002673.XSHE
2016-03-18,300368.XSHE
2016-03-18,600081.XSHG
2016-03-18,600735.XSHG
2016-03-18,300348.XSHE
2016-03-18,600444.XSHG
2016-03-18,603085.XSHG
2016-03-18,002750.XSHE
2016-03-18,000975.XSHE
2016-03-18,002518.XSHE
2016-03-18,601965.XSHG
2016-03-18,600883.XSHG
2016-03-18,002752.XSHE
2016-03-18,603799.XSHG
2016-03-18,002607.XSHE
2016-03-18,601689.XSHG
2016-03-18,300083.XSHE
2016-03-18,600701.XSHG
2016-03-18,002364.XSHE
2016-03-18,000607.XSHE
2016-03-18,603636.XSHG
2016-03-18,002642.XSHE
2016-03-18,002286.XSHE
2016-03-18,002351.XSHE
2016-03-18,300383.XSHE
2016-03-18,601028.XSHG
2016-03-18,000701.XSHE
2016-03-18,600530.XSHG
2016-03-18,600716.XSHG
2016-03-18,002463.XSHE
2016-03-18,002245.XSHE
2016-03-18,300222.XSHE
2016-03-18,600435.XSHG
2016-03-18,300317.XSHE
2016-03-18,002657.XSHE
2016-03-18,002290.XSHE
2016-03-18,300457.XSHE
2016-03-18,300036.XSHE
2016-03-18,000676.XSHE
2016-03-18,000603.XSHE
2016-03-18,300088.XSHE
2016-03-18,600576.XSHG
2016-03-18,300356.XSHE
2016-03-18,002708.XSHE
2016-03-18,000655.XSHE
2016-03-18,002284.XSHE
2016-03-18,002161.XSHE
2016-03-18,000995.XSHE
2016-03-18,002369.XSHE
2016-03-18,002425.XSHE
2016-03-18,002282.XSHE
2016-03-18,300352.XSHE
2016-03-18,600446.XSHG
2016-03-18,300248.XSHE
2016-03-18,300085.XSHE
2016-03-18,002190.XSHE
2016-03-18,300033.XSHE
2016-03-18,300461.XSHE
2016-03-18,002766.XSHE
2016-03-18,002713.XSHE
2016-03-18,002414.XSHE
2016-03-18,002037.XSHE
2016-03-18,000721.XSHE
2016-03-18,300188.XSHE
2016-03-18,600061.XSHG
2016-03-18,603598.XSHG
2016-03-18,600695.XSHG
2016-03-18,300007.XSHE
2016-03-18,002188.XSHE
2016-03-18,000909.XSHE
2016-03-18,600661.XSHG
2016-03-18,002232.XSHE
2016-03-18,000810.XSHE
2016-03-18,300078.XSHE
2016-03-18,300059.XSHE
2016-03-18,002247.XSHE
2016-03-18,600570.XSHG
2016-03-18,002496.XSHE
2016-03-18,000712.XSHE
2016-03-18,002590.XSHE
2016-03-18,600573.XSHG
2016-03-18,300141.XSHE
2016-03-18,002055.XSHE
2016-03-18,300359.XSHE
2016-03-18,300264.XSHE
2016-03-18,300333.XSHE
2016-03-18,002577.XSHE
2016-03-18,600758.XSHG
2016-03-18,300023.XSHE
2016-03-18,000716.XSHE
2016-03-18,300001.XSHE
2016-03-18,300014.XSHE
2016-03-18,300113.XSHE
2016-03-18,603600.XSHG
2016-03-18,600053.XSHG
2016-03-18,600303.XSHG
2016-03-18,600482.XSHG
2016-03-18,300379.XSHE
2016-03-18,002448.XSHE
2016-03-18,300122.XSHE
2016-03-18,603158.XSHG
2016-03-18,002248.XSHE
2016-03-18,600768.XSHG
2016-03-18,002488.XSHE
2016-03-18,600693.XSHG
2016-03-18,000938.XSHE
2016-03-18,002506.XSHE
2016-03-18,300131.XSHE
2016-03-18,300372.XSHE
2016-03-18,600705.XSHG
2016-03-18,002268.XSHE
2016-03-21,000672.XSHE
2016-03-21,300235.XSHE
2016-03-21,600565.XSHG
2016-03-21,000728.XSHE
2016-03-21,600818.XSHG
2016-03-21,002654.XSHE
2016-03-21,600730.XSHG
2016-03-21,000750.XSHE
2016-03-21,601901.XSHG
2016-03-21,601211.XSHG
2016-03-21,000426.XSHE
2016-03-21,300092.XSHE
2016-03-21,000668.XSHE
2016-03-21,600075.XSHG
2016-03-21,002452.XSHE
2016-03-21,002097.XSHE
2016-03-21,601377.XSHG
2016-03-21,300237.XSHE
2016-03-21,002673.XSHE
2016-03-21,000686.XSHE
2016-03-21,300368.XSHE
2016-03-21,300236.XSHE
2016-03-21,600735.XSHG
2016-03-21,002269.XSHE
2016-03-21,002643.XSHE
2016-03-21,600080.XSHG
2016-03-21,002736.XSHE
2016-03-21,002371.XSHE
2016-03-21,002384.XSHE
2016-03-21,600318.XSHG
2016-03-21,600030.XSHG
2016-03-21,002336.XSHE
2016-03-21,601788.XSHG
2016-03-21,002721.XSHE
2016-03-21,002548.XSHE
2016-03-21,002670.XSHE
2016-03-21,300459.XSHE
2016-03-21,300307.XSHE
2016-03-21,300282.XSHE
2016-03-21,300222.XSHE
2016-03-21,000150.XSHE
2016-03-21,002500.XSHE
2016-03-21,600193.XSHG
2016-03-21,601198.XSHG
2016-03-21,601003.XSHG
2016-03-21,300036.XSHE
2016-03-21,002494.XSHE
2016-03-21,600999.XSHG
2016-03-21,002302.XSHE
2016-03-21,300246.XSHE
2016-03-21,002284.XSHE
2016-03-21,000776.XSHE
2016-03-21,600369.XSHG
2016-03-21,600139.XSHG
2016-03-21,300058.XSHE
2016-03-21,300468.XSHE
2016-03-21,300352.XSHE
2016-03-21,000011.XSHE
2016-03-21,600446.XSHG
2016-03-21,300033.XSHE
2016-03-21,300162.XSHE
2016-03-21,000697.XSHE
2016-03-21,600061.XSHG
2016-03-21,000909.XSHE
2016-03-21,002232.XSHE
2016-03-21,000810.XSHE
2016-03-21,600610.XSHG
2016-03-21,002247.XSHE
2016-03-21,600570.XSHG
2016-03-21,000712.XSHE
2016-03-21,000599.XSHE
2016-03-21,600213.XSHG
2016-03-21,603088.XSHG
2016-03-21,002590.XSHE
2016-03-21,600864.XSHG
2016-03-21,000066.XSHE
2016-03-21,300264.XSHE
2016-03-21,002388.XSHE
2016-03-21,600623.XSHG
2016-03-21,002634.XSHE
2016-03-21,300023.XSHE
2016-03-21,002689.XSHE
2016-03-21,600109.XSHG
2016-03-21,300323.XSHE
2016-03-21,300377.XSHE
2016-03-21,300250.XSHE
2016-03-21,601555.XSHG
2016-03-21,002416.XSHE
2016-03-21,601113.XSHG
2016-03-21,600499.XSHG
2016-03-21,600812.XSHG
2016-03-21,002448.XSHE
2016-03-21,002239.XSHE
2016-03-21,300466.XSHE
2016-03-21,600114.XSHG
2016-03-21,002181.XSHE
2016-03-21,002488.XSHE
2016-03-21,000981.XSHE
2016-03-21,300131.XSHE
2016-03-21,002099.XSHE
2016-03-21,000166.XSHE
2016-03-21,603901.XSHG
2016-03-21,000783.XSHE
2016-03-21,600836.XSHG
2016-03-21,002481.XSHE
2016-03-21,601099.XSHG
2016-03-21,002231.XSHE
2016-03-21,603606.XSHG
2016-03-21,002084.XSHE
2016-03-21,002268.XSHE
2016-03-21,600958.XSHG
2016-03-22,600633.XSHG
2016-03-22,002567.XSHE
2016-03-22,000611.XSHE
2016-03-22,600490.XSHG
2016-03-22,002269.XSHE
2016-03-22,300480.XSHE
2016-03-22,002639.XSHE
2016-03-22,300116.XSHE
2016-03-22,002114.XSHE
2016-03-22,002552.XSHE
2016-03-22,603199.XSHG
2016-03-22,300338.XSHE
2016-03-22,300459.XSHE
2016-03-22,002238.XSHE
2016-03-22,600336.XSHG
2016-03-22,600355.XSHG
2016-03-22,603686.XSHG
2016-03-22,600126.XSHG
2016-03-22,000909.XSHE
2016-03-22,600610.XSHG
2016-03-22,000838.XSHE
2016-03-22,600917.XSHG
2016-03-22,300264.XSHE
2016-03-22,300023.XSHE
2016-03-22,300377.XSHE
2016-03-22,300250.XSHE
2016-03-22,600212.XSHG
2016-03-22,002423.XSHE
2016-03-22,002181.XSHE
2016-03-22,002488.XSHE
2016-03-22,601177.XSHG
2016-03-22,002551.XSHE
2016-03-22,300131.XSHE
2016-03-22,603609.XSHG
2016-03-23,603128.XSHG
2016-03-23,002654.XSHE
2016-03-23,600242.XSHG
2016-03-23,603599.XSHG
2016-03-23,600531.XSHG
2016-03-23,002280.XSHE
2016-03-23,600259.XSHG
2016-03-23,002417.XSHE
2016-03-23,002673.XSHE
2016-03-23,300368.XSHE
2016-03-23,300266.XSHE
2016-03-23,300348.XSHE
2016-03-23,300116.XSHE
2016-03-23,300380.XSHE
2016-03-23,000004.XSHE
2016-03-23,000626.XSHE
2016-03-23,002552.XSHE
2016-03-23,002445.XSHE
2016-03-23,002082.XSHE
2016-03-23,000976.XSHE
2016-03-23,603997.XSHG
2016-03-23,300339.XSHE
2016-03-23,603686.XSHG
2016-03-23,002291.XSHE
2016-03-23,000637.XSHE
2016-03-23,600178.XSHG
2016-03-23,300495.XSHE
2016-03-23,002770.XSHE
2016-03-23,300085.XSHE
2016-03-23,300033.XSHE
2016-03-23,603818.XSHG
2016-03-23,002772.XSHE
2016-03-23,000909.XSHE
2016-03-23,002232.XSHE
2016-03-23,000810.XSHE
2016-03-23,002226.XSHE
2016-03-23,002514.XSHE
2016-03-23,000838.XSHE
2016-03-23,300264.XSHE
2016-03-23,300278.XSHE
2016-03-23,300023.XSHE
2016-03-23,603008.XSHG
2016-03-23,300377.XSHE
2016-03-23,000707.XSHE
2016-03-23,000018.XSHE
2016-03-23,000407.XSHE
2016-03-23,002261.XSHE
2016-03-23,002584.XSHE
2016-03-23,002488.XSHE
2016-03-23,603866.XSHG
2016-03-23,002195.XSHE
2016-03-23,603099.XSHG
2016-03-23,300076.XSHE
2016-03-23,002016.XSHE
2016-03-23,600052.XSHG
2016-03-23,002546.XSHE
2016-03-23,603606.XSHG
2016-03-23,000572.XSHE
2016-03-23,603066.XSHG
2016-03-23,000557.XSHE
2016-03-24,600793.XSHG
2016-03-24,000711.XSHE
2016-03-24,603788.XSHG
2016-03-24,000687.XSHE
2016-03-24,603169.XSHG
2016-03-24,002407.XSHE
2016-03-24,002417.XSHE
2016-03-24,000156.XSHE
2016-03-24,002666.XSHE
2016-03-24,300116.XSHE
2016-03-24,002363.XSHE
2016-03-24,600231.XSHG
2016-03-24,002552.XSHE
2016-03-24,002082.XSHE
2016-03-24,603997.XSHG
2016-03-24,603686.XSHG
2016-03-24,000025.XSHE
2016-03-24,300123.XSHE
2016-03-24,300470.XSHE
2016-03-24,002722.XSHE
2016-03-24,600408.XSHG
2016-03-24,603818.XSHG
2016-03-24,002772.XSHE
2016-03-24,600365.XSHG
2016-03-24,002590.XSHE
2016-03-24,300264.XSHE
2016-03-24,300149.XSHE
2016-03-24,002629.XSHE
2016-03-24,603703.XSHG
2016-03-24,601258.XSHG
2016-03-24,002448.XSHE
2016-03-24,000403.XSHE
2016-03-24,300440.XSHE
2016-03-24,002092.XSHE
2016-03-24,600667.XSHG
2016-03-24,002553.XSHE
2016-03-24,300076.XSHE
2016-03-24,600052.XSHG
2016-03-24,000572.XSHE
2016-03-25,600818.XSHG
2016-03-25,600710.XSHG
2016-03-25,300270.XSHE
2016-03-25,600650.XSHG
2016-03-25,000611.XSHE
2016-03-25,600962.XSHG
2016-03-25,002097.XSHE
2016-03-25,002111.XSHE
2016-03-25,600137.XSHG
2016-03-25,300116.XSHE
2016-03-25,600630.XSHG
2016-03-25,600822.XSHG
2016-03-25,002082.XSHE
2016-03-25,002351.XSHE
2016-03-25,600393.XSHG
2016-03-25,002191.XSHE
2016-03-25,002761.XSHE
2016-03-25,600711.XSHG
2016-03-25,600990.XSHG
2016-03-25,601880.XSHG
2016-03-25,002234.XSHE
2016-03-25,002772.XSHE
2016-03-25,002260.XSHE
2016-03-25,002120.XSHE
2016-03-25,000727.XSHE
2016-03-25,600069.XSHG
2016-03-25,600073.XSHG
2016-03-25,002253.XSHE
2016-03-25,002071.XSHE
2016-03-25,600359.XSHG
2016-03-25,000099.XSHE
2016-03-25,002458.XSHE
2016-03-25,000590.XSHE
2016-03-25,002092.XSHE
2016-03-25,300365.XSHE
2016-03-25,002323.XSHE
2016-03-25,000677.XSHE
2016-03-25,600052.XSHG
2016-03-25,000927.XSHE
2016-03-28,002611.XSHE
2016-03-28,600710.XSHG
2016-03-28,300164.XSHE
2016-03-28,300081.XSHE
2016-03-28,002735.XSHE
2016-03-28,000591.XSHE
2016-03-28,300480.XSHE
2016-03-28,002059.XSHE
2016-03-28,002082.XSHE
2016-03-28,300490.XSHE
2016-03-28,002031.XSHE
2016-03-28,002768.XSHE
2016-03-28,002708.XSHE
2016-03-28,000155.XSHE
2016-03-28,600990.XSHG
2016-03-28,601880.XSHG
2016-03-28,600247.XSHG
2016-03-28,300431.XSHE
2016-03-28,600133.XSHG
2016-03-28,002388.XSHE
2016-03-28,600170.XSHG
2016-03-28,600604.XSHG
2016-03-28,002323.XSHE
2016-03-28,000526.XSHE
2016-03-28,002091.XSHE
2016-03-28,600785.XSHG
2016-03-28,000756.XSHE
2016-03-29,000913.XSHE
2016-03-29,600230.XSHG
2016-03-29,000534.XSHE
2016-03-29,002082.XSHE
2016-03-29,600599.XSHG
2016-03-29,601880.XSHG
2016-03-29,002451.XSHE
2016-03-29,002077.XSHE
2016-03-29,000657.XSHE
2016-03-29,000927.XSHE
2016-03-30,300047.XSHE
2016-03-30,300327.XSHE
2016-03-30,300146.XSHE
2016-03-30,002661.XSHE
2016-03-30,300160.XSHE
2016-03-30,002446.XSHE
2016-03-30,300077.XSHE
2016-03-30,300435.XSHE
2016-03-30,000563.XSHE
2016-03-30,300467.XSHE
2016-03-30,000913.XSHE
2016-03-30,600160.XSHG
2016-03-30,600249.XSHG
2016-03-30,002225.XSHE
2016-03-30,300228.XSHE
2016-03-30,002735.XSHE
2016-03-30,002452.XSHE
2016-03-30,600513.XSHG
2016-03-30,300421.XSHE
2016-03-30,002407.XSHE
2016-03-30,300073.XSHE
2016-03-30,300368.XSHE
2016-03-30,300050.XSHE
2016-03-30,603020.XSHG
2016-03-30,600230.XSHG
2016-03-30,002279.XSHE
2016-03-30,000534.XSHE
2016-03-30,300083.XSHE
2016-03-30,600231.XSHG
2016-03-30,002258.XSHE
2016-03-30,300427.XSHE
2016-03-30,002031.XSHE
2016-03-30,601028.XSHG
2016-03-30,300438.XSHE
2016-03-30,300390.XSHE
2016-03-30,002712.XSHE
2016-03-30,300231.XSHE
2016-03-30,300282.XSHE
2016-03-30,300232.XSHE
2016-03-30,002768.XSHE
2016-03-30,300173.XSHE
2016-03-30,300479.XSHE
2016-03-30,300441.XSHE
2016-03-30,002362.XSHE
2016-03-30,002456.XSHE
2016-03-30,300495.XSHE
2016-03-30,002174.XSHE
2016-03-30,002579.XSHE
2016-03-30,601799.XSHG
2016-03-30,002770.XSHE
2016-03-30,300089.XSHE
2016-03-30,600711.XSHG
2016-03-30,600990.XSHG
2016-03-30,601880.XSHG
2016-03-30,300035.XSHE
2016-03-30,002431.XSHE
2016-03-30,300277.XSHE
2016-03-30,002234.XSHE
2016-03-30,002601.XSHE
2016-03-30,603696.XSHG
2016-03-30,603598.XSHG
2016-03-30,002188.XSHE
2016-03-30,002740.XSHE
2016-03-30,300044.XSHE
2016-03-30,000863.XSHE
2016-03-30,002496.XSHE
2016-03-30,603456.XSHG
2016-03-30,603618.XSHG
2016-03-30,002510.XSHE
2016-03-30,300100.XSHE
2016-03-30,300453.XSHE
2016-03-30,300107.XSHE
2016-03-30,300291.XSHE
2016-03-30,002388.XSHE
2016-03-30,600623.XSHG
2016-03-30,002634.XSHE
2016-03-30,002460.XSHE
2016-03-30,300014.XSHE
2016-03-30,002175.XSHE
2016-03-30,300068.XSHE
2016-03-30,600116.XSHG
2016-03-30,600112.XSHG
2016-03-30,300466.XSHE
2016-03-30,002584.XSHE
2016-03-30,002373.XSHE
2016-03-30,300365.XSHE
2016-03-30,002323.XSHE
2016-03-30,603023.XSHG
2016-03-30,000055.XSHE
2016-03-30,300324.XSHE
2016-03-30,002560.XSHE
2016-03-30,300491.XSHE
2016-03-30,002776.XSHE
2016-03-30,002084.XSHE
2016-03-30,300420.XSHE
2016-03-30,600353.XSHG
2016-03-30,002466.XSHE
2016-03-30,000820.XSHE
2016-03-31,601018.XSHG
2016-03-31,000790.XSHE
2016-03-31,600317.XSHG
2016-03-31,601608.XSHG
2016-03-31,000913.XSHE
2016-03-31,002360.XSHE
2016-03-31,300081.XSHE
2016-03-31,002355.XSHE
2016-03-31,601000.XSHG
2016-03-31,300061.XSHE
2016-03-31,002192.XSHE
2016-03-31,600090.XSHG
2016-03-31,000812.XSHE
2016-03-31,000534.XSHE
2016-03-31,002114.XSHE
2016-03-31,300417.XSHE
2016-03-31,300112.XSHE
2016-03-31,002351.XSHE
2016-03-31,002031.XSHE
2016-03-31,000715.XSHE
2016-03-31,300497.XSHE
2016-03-31,002768.XSHE
2016-03-31,300489.XSHE
2016-03-31,300415.XSHE
2016-03-31,000676.XSHE
2016-03-31,300441.XSHE
2016-03-31,600617.XSHG
2016-03-31,000502.XSHE
2016-03-31,002174.XSHE
2016-03-31,000995.XSHE
2016-03-31,601880.XSHG
2016-03-31,002777.XSHE
2016-03-31,300162.XSHE
2016-03-31,002188.XSHE
2016-03-31,300419.XSHE
2016-03-31,002740.XSHE
2016-03-31,603869.XSHG
2016-03-31,000050.XSHE
2016-03-31,603618.XSHG
2016-03-31,000625.XSHE
2016-03-31,002582.XSHE
2016-03-31,300453.XSHE
2016-03-31,002388.XSHE
2016-03-31,600462.XSHG
2016-03-31,002270.XSHE
2016-03-31,002239.XSHE
2016-03-31,300501.XSHE
2016-03-31,002149.XSHE
2016-03-31,002323.XSHE
2016-03-31,002134.XSHE
2016-03-31,002287.XSHE
2016-03-31,002776.XSHE
2016-03-31,300320.XSHE
2016-03-31,300451.XSHE
2016-04-01,002027.XSHE
2016-04-01,601608.XSHG
2016-04-01,000913.XSHE
2016-04-01,600385.XSHG
2016-04-01,000659.XSHE
2016-04-01,002387.XSHE
2016-04-01,002066.XSHE
2016-04-01,000059.XSHE
2016-04-01,600084.XSHG
2016-04-01,000917.XSHE
2016-04-01,603299.XSHG
2016-04-01,000839.XSHE
2016-04-01,600579.XSHG
2016-04-01,002662.XSHE
2016-04-01,600097.XSHG
2016-04-01,000663.XSHE
2016-04-01,300419.XSHE
2016-04-01,603126.XSHG
2016-04-01,002634.XSHE
2016-04-01,000657.XSHE
2016-04-01,600820.XSHG
2016-04-01,002442.XSHE
2016-04-01,600130.XSHG
2016-04-05,600793.XSHG
2016-04-05,300117.XSHE
2016-04-05,300327.XSHE
2016-04-05,002567.XSHE
2016-04-05,002061.XSHE
2016-04-05,300251.XSHE
2016-04-05,002684.XSHE
2016-04-05,600629.XSHG
2016-04-05,601608.XSHG
2016-04-05,002605.XSHE
2016-04-05,002135.XSHE
2016-04-05,000913.XSHE
2016-04-05,300041.XSHE
2016-04-05,000670.XSHE
2016-04-05,300228.XSHE
2016-04-05,300134.XSHE
2016-04-05,002452.XSHE
2016-04-05,300073.XSHE
2016-04-05,600699.XSHG
2016-04-05,300368.XSHE
2016-04-05,601872.XSHG
2016-04-05,002726.XSHE
2016-04-05,600759.XSHG
2016-04-05,000659.XSHE
2016-04-05,603366.XSHG
2016-04-05,002387.XSHE
2016-04-05,603085.XSHG
2016-04-05,600679.XSHG
2016-04-05,000683.XSHE
2016-04-05,002635.XSHE
2016-04-05,002518.XSHE
2016-04-05,002664.XSHE
2016-04-05,000009.XSHE
2016-04-05,600507.XSHG
2016-04-05,002276.XSHE
2016-04-05,002782.XSHE
2016-04-05,002364.XSHE
2016-04-05,300170.XSHE
2016-04-05,300302.XSHE
2016-04-05,002193.XSHE
2016-04-05,000615.XSHE
2016-04-05,002642.XSHE
2016-04-05,300500.XSHE
2016-04-05,000662.XSHE
2016-04-05,300338.XSHE
2016-04-05,002670.XSHE
2016-04-05,002529.XSHE
2016-04-05,600975.XSHG
2016-04-05,600084.XSHG
2016-04-05,603111.XSHG
2016-04-05,300088.XSHE
2016-04-05,300288.XSHE
2016-04-05,600396.XSHG
2016-04-05,600579.XSHG
2016-04-05,002516.XSHE
2016-04-05,600446.XSHG
2016-04-05,600268.XSHG
2016-04-05,002772.XSHE
2016-04-05,002660.XSHE
2016-04-05,000793.XSHE
2016-04-05,600718.XSHG
2016-04-05,002330.XSHE
2016-04-05,603729.XSHG
2016-04-05,000909.XSHE
2016-04-05,600675.XSHG
2016-04-05,600570.XSHG
2016-04-05,000529.XSHE
2016-04-05,002218.XSHE
2016-04-05,002590.XSHE
2016-04-05,002213.XSHE
2016-04-05,300141.XSHE
2016-04-05,300100.XSHE
2016-04-05,000533.XSHE
2016-04-05,000520.XSHE
2016-04-05,600885.XSHG
2016-04-05,002256.XSHE
2016-04-05,600678.XSHG
2016-04-05,002533.XSHE
2016-04-05,002048.XSHE
2016-04-05,000631.XSHE
2016-04-05,300377.XSHE
2016-04-05,002416.XSHE
2016-04-05,002101.XSHE
2016-04-05,002050.XSHE
2016-04-05,000590.XSHE
2016-04-05,002323.XSHE
2016-04-05,002786.XSHE
2016-04-05,002287.XSHE
2016-04-05,300491.XSHE
2016-04-05,002212.XSHE
2016-04-05,300176.XSHE
2016-04-05,002038.XSHE
2016-04-06,300386.XSHE
